1 Give the number of main sets
#1 Specify that we are giving the first main set
$1 66 This specifies that this is the first sub-set and that subset has the number of rows, indicated by the second number
20.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
21.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
22.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
23.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
24.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
25.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
26.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
27.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
28.5	1.9716E+04	0.00E+00	0.00E+00	3.6853	3.6853	0.00E+00	0.00E+00	1.00E+00	1.00E+00	7.1633E+12	7.1633E+12	5.4100E+12	0.1914	0.1914	5.2744E+11	0.00E+00	0.00E+00	0.00E+00
29.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
30.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
31.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
32.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
33.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
34.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
35.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
36.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
37.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
38.5	1.9180E+04	0.00E+00	0.00E+00	3.6860	3.6860	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.9714E+12	6.9714E+12	5.2650E+12	0.1914	0.1914	5.1310E+11	0.00E+00	0.00E+00	0.00E+00
